ids,kpts
NH3_Cu_MN1C_ads_-0.50V_bias_2_kpt_42,2
COOH_Ni_MN1C_ads_-1.00V_bias_2_kpt_83,2
CO_Ni_MN1C_ads_-1.00V_bias_2_kpt_30,2
N2_Co_MN1C_ads_-1.00V_bias_2_kpt_17,2
CO2_Ni_MN1C_ads_-0.50V_bias_2_kpt_86,2
N2_Mo_MN1C_ads_-0.50V_bias_2_kpt_41,2
COOH_Cu_MN1C_ads_-1.00V_bias_2_kpt_24,2
NH3_Co_MN1C_ads_-0.50V_bias_2_kpt_2,2
NH3_Cu_MN1C_ads_-1.00V_bias_2_kpt_44,2
H_Ni_MN1C_ads_0.00V_bias_2_kpt_72,2
N2H_Co_MN1C_ads_-0.50V_bias_2_kpt_32,2
N2H_Mo_MN1C_ads_-0.50V_bias_2_kpt_71,2
NH3_Pt_MN1C_ads_-1.00V_bias_2_kpt_17,2
CO2_Cu_MN1C_ads_-1.00V_bias_2_kpt_86,2
CO_Co_MN1C_ads_-0.50V_bias_2_kpt_65,2
H_Fe_MN1C_ads_0.00V_bias_2_kpt_24,2
CO_Fe_MN1C_ads_0.00V_bias_2_kpt_75,2
N2_Fe_MN1C_ads_-1.00V_bias_2_kpt_26,2
N2_Co_MN1C_ads_-1.00V_bias_2_kpt_86,2
CO_Ni_MN1C_ads_0.00V_bias_2_kpt_46,2
N2_Mo_MN1C_ads_0.00V_bias_2_kpt_70,2
CO_Co_MN1C_ads_-1.00V_bias_2_kpt_53,2
N2H_Mo_MN1C_ads_0.00V_bias_2_kpt_44,2
COOH_Pt_MN1C_ads_-1.00V_bias_2_kpt_3,2
CO2_Ni_MN1C_ads_-1.00V_bias_2_kpt_58,2
N2H_Ni_MN1C_ads_-1.00V_bias_2_kpt_39,2
H_Ni_MN1C_ads_-1.00V_bias_2_kpt_45,2
NH3_Cu_MN1C_ads_-1.00V_bias_2_kpt_72,2
CO_Ni_MN1C_ads_-1.00V_bias_2_kpt_13,2
CO2_Mo_MN1C_ads_-1.00V_bias_2_kpt_48,2
H_Fe_MN1C_ads_0.00V_bias_2_kpt_72,2
N2_Pt_MN1C_ads_-0.50V_bias_2_kpt_55,2
CO_Pt_MN1C_ads_0.00V_bias_2_kpt_18,2
N2_Mo_MN1C_ads_0.00V_bias_2_kpt_16,2
NH3_Co_MN1C_ads_-1.00V_bias_2_kpt_38,2
N2H_Fe_MN1C_ads_0.00V_bias_2_kpt_5,2
COOH_Mo_MN1C_ads_-0.50V_bias_2_kpt_4,2
N2_Fe_MN1C_ads_0.00V_bias_2_kpt_28,2
COOH_Fe_MN1C_ads_-0.50V_bias_2_kpt_4,2
CO_Fe_MN1C_ads_0.00V_bias_2_kpt_50,2
NH3_Fe_MN1C_ads_-1.00V_bias_2_kpt_17,2
N2H_Co_MN1C_ads_-0.50V_bias_2_kpt_68,2
H_Fe_MN1C_ads_-1.00V_bias_2_kpt_47,2
COOH_Ni_MN1C_ads_0.00V_bias_2_kpt_61,2
NH3_Ni_MN1C_ads_-1.00V_bias_2_kpt_11,2
COOH_Cu_MN1C_ads_-1.00V_bias_2_kpt_16,2
N2_Ni_MN1C_ads_-0.50V_bias_2_kpt_35,2
COOH_Ni_MN1C_ads_-1.00V_bias_2_kpt_38,2
COOH_Ni_MN1C_ads_-0.50V_bias_2_kpt_70,2
NH3_Fe_MN1C_ads_-0.50V_bias_2_kpt_0,2
N2_Fe_MN1C_ads_-0.50V_bias_2_kpt_72,2
N2H_Mo_MN1C_ads_0.00V_bias_2_kpt_15,2
COOH_Fe_MN1C_ads_-0.50V_bias_2_kpt_52,2
NH3_Ni_MN1C_ads_-1.00V_bias_2_kpt_54,2
N2_Fe_MN1C_ads_-1.00V_bias_2_kpt_2,2
CO_Co_MN1C_ads_0.00V_bias_2_kpt_47,2
CO_Co_MN1C_ads_-1.00V_bias_2_kpt_72,2
COOH_Mo_MN1C_ads_0.00V_bias_2_kpt_61,2
CO2_Fe_MN1C_ads_-0.50V_bias_2_kpt_9,2
CO2_Mo_MN1C_ads_-0.50V_bias_2_kpt_29,2
COOH_Fe_MN1C_ads_-0.50V_bias_2_kpt_42,2
COOH_Co_MN1C_ads_0.00V_bias_2_kpt_82,2
COOH_Mo_MN1C_ads_-0.50V_bias_2_kpt_58,2
N2H_Cu_MN1C_ads_-1.00V_bias_2_kpt_70,2
COOH_Pt_MN1C_ads_-1.00V_bias_2_kpt_70,2
H_Pt_MN1C_ads_-1.00V_bias_2_kpt_15,2
NH3_Co_MN1C_ads_0.00V_bias_2_kpt_3,2
CO_Co_MN1C_ads_-1.00V_bias_2_kpt_45,2
CO2_Cu_MN1C_ads_0.00V_bias_2_kpt_22,2
N2H_Co_MN1C_ads_-0.50V_bias_2_kpt_46,2
NH3_Fe_MN1C_ads_-0.50V_bias_2_kpt_78,2
CO_Pt_MN1C_ads_0.00V_bias_2_kpt_9,2
H_Fe_MN1C_ads_-1.00V_bias_2_kpt_32,2
COOH_Mo_MN1C_ads_-0.50V_bias_2_kpt_46,2
CO2_Co_MN1C_ads_-0.50V_bias_2_kpt_47,2
NH3_Pt_MN1C_ads_0.00V_bias_2_kpt_31,2
COOH_Cu_MN1C_ads_-1.00V_bias_2_kpt_26,2
H_Co_MN1C_ads_-0.50V_bias_2_kpt_74,2
CO_Pt_MN1C_ads_-1.00V_bias_2_kpt_23,2
N2H_Fe_MN1C_ads_-1.00V_bias_2_kpt_68,2
N2H_Ni_MN1C_ads_-1.00V_bias_2_kpt_71,2
CO2_Ni_MN1C_ads_0.00V_bias_2_kpt_81,2
N2H_Ni_MN1C_ads_-0.50V_bias_2_kpt_65,2
H_Pt_MN1C_ads_-1.00V_bias_2_kpt_29,2
H_Pt_MN1C_ads_0.00V_bias_2_kpt_3,2
CO2_Ni_MN1C_ads_-0.50V_bias_2_kpt_31,2
NH3_Co_MN1C_ads_0.00V_bias_2_kpt_60,2
CO2_Co_MN1C_ads_0.00V_bias_2_kpt_90,2
H_Pt_MN1C_ads_-0.50V_bias_2_kpt_0,2
H_Co_MN1C_ads_-1.00V_bias_2_kpt_4,2
N2H_Fe_MN1C_ads_0.00V_bias_2_kpt_4,2
N2H_Co_MN1C_ads_0.00V_bias_2_kpt_42,2
N2H_Mo_MN1C_ads_-1.00V_bias_3_kpt_81,3
NH3_Fe_MN1C_ads_-1.00V_bias_3_kpt_71,3
NH3_Pt_MN1C_ads_-1.00V_bias_3_kpt_76,3
H_Fe_MN1C_ads_-1.00V_bias_3_kpt_64,3
CO_Cu_MN1C_ads_-0.50V_bias_3_kpt_57,3
H_Ni_MN1C_ads_0.00V_bias_3_kpt_39,3
COOH_Ni_MN1C_ads_-0.50V_bias_3_kpt_66,3
NH3_Co_MN1C_ads_-1.00V_bias_3_kpt_82,3
N2H_Fe_MN1C_ads_-1.00V_bias_3_kpt_53,3
CO_Cu_MN1C_ads_-1.00V_bias_3_kpt_33,3
N2H_Ni_MN1C_ads_0.00V_bias_3_kpt_39,3
COOH_Co_MN1C_ads_0.00V_bias_3_kpt_59,3
COOH_Fe_MN1C_ads_0.00V_bias_3_kpt_64,3
COOH_Cu_MN1C_ads_-1.00V_bias_3_kpt_49,3
N2_Ni_MN1C_ads_0.00V_bias_3_kpt_11,3
NH3_Pt_MN1C_ads_-1.00V_bias_3_kpt_35,3
NH3_Mo_MN1C_ads_-0.50V_bias_3_kpt_53,3
NH3_Mo_MN1C_ads_-1.00V_bias_3_kpt_21,3
CO2_Mo_MN1C_ads_0.00V_bias_3_kpt_80,3
CO2_Cu_MN1C_ads_-0.50V_bias_3_kpt_25,3
CO2_Pt_MN1C_ads_0.00V_bias_3_kpt_90,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_78,3
N2H_Fe_MN1C_ads_-0.50V_bias_3_kpt_30,3
COOH_Fe_MN1C_ads_-0.50V_bias_3_kpt_5,3
CO2_Mo_MN1C_ads_0.00V_bias_3_kpt_70,3
N2_Ni_MN1C_ads_-1.00V_bias_3_kpt_16,3
H_Cu_MN1C_ads_0.00V_bias_3_kpt_45,3
CO2_Ni_MN1C_ads_-0.50V_bias_3_kpt_3,3
N2H_Ni_MN1C_ads_-0.50V_bias_3_kpt_48,3
N2H_Pt_MN1C_ads_0.00V_bias_3_kpt_56,3
COOH_Pt_MN1C_ads_0.00V_bias_3_kpt_47,3
CO2_Fe_MN1C_ads_-0.50V_bias_3_kpt_22,3
COOH_Cu_MN1C_ads_-0.50V_bias_3_kpt_29,3
N2_Mo_MN1C_ads_-1.00V_bias_3_kpt_49,3
CO2_Cu_MN1C_ads_-1.00V_bias_3_kpt_42,3
N2H_Ni_MN1C_ads_0.00V_bias_3_kpt_55,3
CO2_Mo_MN1C_ads_0.00V_bias_3_kpt_1,3
N2_Pt_MN1C_ads_-0.50V_bias_3_kpt_10,3
CO_Pt_MN1C_ads_-0.50V_bias_3_kpt_59,3
N2H_Cu_MN1C_ads_0.00V_bias_3_kpt_24,3
COOH_Ni_MN1C_ads_-0.50V_bias_3_kpt_2,3
CO_Pt_MN1C_ads_-0.50V_bias_3_kpt_5,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_20,3
N2_Mo_MN1C_ads_-1.00V_bias_3_kpt_62,3
H_Ni_MN1C_ads_0.00V_bias_3_kpt_24,3
N2_Ni_MN1C_ads_-1.00V_bias_3_kpt_81,3
CO2_Cu_MN1C_ads_-0.50V_bias_3_kpt_87,3
N2_Mo_MN1C_ads_-1.00V_bias_3_kpt_52,3
H_Ni_MN1C_ads_0.00V_bias_3_kpt_43,3
COOH_Mo_MN1C_ads_0.00V_bias_3_kpt_40,3
N2H_Co_MN1C_ads_0.00V_bias_3_kpt_82,3
CO2_Pt_MN1C_ads_-1.00V_bias_3_kpt_22,3
N2_Pt_MN1C_ads_0.00V_bias_3_kpt_73,3
N2H_Cu_MN1C_ads_0.00V_bias_3_kpt_65,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_79,3
COOH_Fe_MN1C_ads_0.00V_bias_3_kpt_8,3
N2H_Ni_MN1C_ads_0.00V_bias_3_kpt_83,3
N2H_Mo_MN1C_ads_-1.00V_bias_3_kpt_73,3
CO_Cu_MN1C_ads_-0.50V_bias_3_kpt_80,3
NH3_Mo_MN1C_ads_-0.50V_bias_3_kpt_83,3
CO_Fe_MN1C_ads_0.00V_bias_3_kpt_68,3
CO_Cu_MN1C_ads_0.00V_bias_3_kpt_4,3
CO2_Cu_MN1C_ads_-0.50V_bias_3_kpt_48,3
COOH_Fe_MN1C_ads_-0.50V_bias_3_kpt_62,3
N2_Mo_MN1C_ads_-1.00V_bias_3_kpt_61,3
N2_Co_MN1C_ads_-0.50V_bias_3_kpt_87,3
CO_Pt_MN1C_ads_0.00V_bias_3_kpt_0,3
H_Cu_MN1C_ads_-1.00V_bias_3_kpt_37,3
NH3_Pt_MN1C_ads_0.00V_bias_3_kpt_11,3
CO_Fe_MN1C_ads_-1.00V_bias_3_kpt_14,3
NH3_Mo_MN1C_ads_0.00V_bias_3_kpt_40,3
N2_Fe_MN1C_ads_-0.50V_bias_3_kpt_31,3
CO_Fe_MN1C_ads_0.00V_bias_3_kpt_20,3
N2H_Ni_MN1C_ads_0.00V_bias_3_kpt_9,3
H_Cu_MN1C_ads_0.00V_bias_3_kpt_0,3
N2H_Ni_MN1C_ads_-1.00V_bias_3_kpt_52,3
N2H_Fe_MN1C_ads_-0.50V_bias_3_kpt_54,3
N2H_Ni_MN1C_ads_0.00V_bias_3_kpt_91,3
N2_Ni_MN1C_ads_-0.50V_bias_3_kpt_53,3
H_Pt_MN1C_ads_-0.50V_bias_3_kpt_64,3
H_Fe_MN1C_ads_0.00V_bias_3_kpt_83,3
H_Pt_MN1C_ads_-1.00V_bias_3_kpt_42,3
CO_Mo_MN1C_ads_-1.00V_bias_3_kpt_54,3
N2_Cu_MN1C_ads_-1.00V_bias_3_kpt_22,3
CO2_Co_MN1C_ads_0.00V_bias_3_kpt_43,3
N2_Cu_MN1C_ads_-1.00V_bias_3_kpt_76,3
N2H_Fe_MN1C_ads_-0.50V_bias_3_kpt_57,3
NH3_Mo_MN1C_ads_-0.50V_bias_3_kpt_44,3
N2_Fe_MN1C_ads_-1.00V_bias_3_kpt_63,3
NH3_Cu_MN1C_ads_0.00V_bias_3_kpt_50,3
N2_Cu_MN1C_ads_0.00V_bias_3_kpt_12,3
CO2_Pt_MN1C_ads_-1.00V_bias_3_kpt_78,3
COOH_Cu_MN1C_ads_-1.00V_bias_3_kpt_1,3
H_Ni_MN1C_ads_0.00V_bias_3_kpt_12,3
CO_Ni_MN1C_ads_-0.50V_bias_3_kpt_56,3
N2_Cu_MN1C_ads_0.00V_bias_3_kpt_83,3
CO2_Mo_MN1C_ads_-0.50V_bias_3_kpt_59,3
NH3_Co_MN1C_ads_-1.00V_bias_3_kpt_49,3
COOH_Cu_MN1C_ads_-1.00V_bias_3_kpt_41,3
CO_Fe_MN1C_ads_0.00V_bias_3_kpt_26,3
CO_Co_MN1C_ads_0.00V_bias_3_kpt_17,3
H_Cu_MN1C_ads_0.00V_bias_3_kpt_70,3
CO_Fe_MN1C_ads_0.00V_bias_3_kpt_49,3
N2H_Co_MN1C_ads_0.00V_bias_3_kpt_34,3
CO2_Fe_MN1C_ads_-1.00V_bias_3_kpt_56,3
H_Pt_MN1C_ads_-0.50V_bias_3_kpt_32,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_71,3
H_Cu_MN1C_ads_0.00V_bias_3_kpt_88,3
H_Pt_MN1C_ads_-0.50V_bias_3_kpt_11,3
CO2_Pt_MN1C_ads_-0.50V_bias_3_kpt_69,3
CO_Fe_MN1C_ads_-0.50V_bias_3_kpt_13,3
N2H_Ni_MN1C_ads_-0.50V_bias_3_kpt_89,3
H_Co_MN1C_ads_-0.50V_bias_3_kpt_49,3
COOH_Cu_MN1C_ads_-0.50V_bias_3_kpt_62,3
N2_Ni_MN1C_ads_0.00V_bias_3_kpt_12,3
N2_Cu_MN1C_ads_0.00V_bias_3_kpt_1,3
COOH_Fe_MN1C_ads_-0.50V_bias_3_kpt_81,3
COOH_Cu_MN1C_ads_0.00V_bias_3_kpt_22,3
COOH_Ni_MN1C_ads_0.00V_bias_3_kpt_86,3
CO_Fe_MN1C_ads_-1.00V_bias_3_kpt_83,3
NH3_Cu_MN1C_ads_-0.50V_bias_3_kpt_20,3
COOH_Co_MN1C_ads_0.00V_bias_3_kpt_6,3
CO2_Ni_MN1C_ads_-0.50V_bias_3_kpt_10,3
H_Co_MN1C_ads_-1.00V_bias_3_kpt_4,3
CO_Ni_MN1C_ads_-0.50V_bias_3_kpt_62,3
CO_Co_MN1C_ads_-1.00V_bias_3_kpt_3,3
N2H_Pt_MN1C_ads_-1.00V_bias_3_kpt_21,3
NH3_Pt_MN1C_ads_0.00V_bias_3_kpt_32,3
NH3_Ni_MN1C_ads_-0.50V_bias_3_kpt_29,3
NH3_Mo_MN1C_ads_-1.00V_bias_3_kpt_2,3
COOH_Cu_MN1C_ads_0.00V_bias_3_kpt_15,3
CO_Fe_MN1C_ads_-0.50V_bias_3_kpt_85,3
NH3_Co_MN1C_ads_0.00V_bias_3_kpt_6,3
N2H_Cu_MN1C_ads_-0.50V_bias_3_kpt_13,3
CO2_Fe_MN1C_ads_0.00V_bias_3_kpt_53,3
N2H_Fe_MN1C_ads_0.00V_bias_3_kpt_71,3
CO_Ni_MN1C_ads_-1.00V_bias_3_kpt_26,3
N2_Fe_MN1C_ads_0.00V_bias_3_kpt_81,3
CO_Mo_MN1C_ads_-1.00V_bias_3_kpt_60,3
NH3_Pt_MN1C_ads_-1.00V_bias_3_kpt_71,3
N2_Fe_MN1C_ads_0.00V_bias_3_kpt_34,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_54,3
N2H_Cu_MN1C_ads_-0.50V_bias_3_kpt_42,3
CO_Ni_MN1C_ads_-0.50V_bias_3_kpt_35,3
CO_Co_MN1C_ads_0.00V_bias_3_kpt_63,3
N2H_Co_MN1C_ads_-1.00V_bias_3_kpt_60,3
H_Cu_MN1C_ads_-1.00V_bias_3_kpt_58,3
COOH_Mo_MN1C_ads_-0.50V_bias_3_kpt_69,3
H_Fe_MN1C_ads_-0.50V_bias_3_kpt_7,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_43,3
CO_Co_MN1C_ads_-0.50V_bias_3_kpt_29,3
N2H_Ni_MN1C_ads_-1.00V_bias_3_kpt_38,3
H_Co_MN1C_ads_0.00V_bias_3_kpt_38,3
N2H_Fe_MN1C_ads_0.00V_bias_3_kpt_48,3
CO_Co_MN1C_ads_-0.50V_bias_3_kpt_72,3
COOH_Co_MN1C_ads_-0.50V_bias_3_kpt_64,3
CO2_Mo_MN1C_ads_-0.50V_bias_3_kpt_77,3
CO_Pt_MN1C_ads_0.00V_bias_3_kpt_79,3
CO2_Co_MN1C_ads_-0.50V_bias_3_kpt_17,3
CO2_Co_MN1C_ads_0.00V_bias_3_kpt_13,3
N2H_Cu_MN1C_ads_-1.00V_bias_3_kpt_73,3
N2_Mo_MN1C_ads_0.00V_bias_3_kpt_37,3
COOH_Cu_MN1C_ads_-0.50V_bias_3_kpt_53,3
N2H_Fe_MN1C_ads_0.00V_bias_3_kpt_69,3
CO_Cu_MN1C_ads_0.00V_bias_3_kpt_62,3
NH3_Pt_MN1C_ads_-0.50V_bias_3_kpt_3,3
NH3_Pt_MN1C_ads_-1.00V_bias_3_kpt_22,3
N2_Mo_MN1C_ads_0.00V_bias_3_kpt_82,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_18,3
N2_Mo_MN1C_ads_-0.50V_bias_3_kpt_30,3
COOH_Mo_MN1C_ads_0.00V_bias_3_kpt_76,3
N2_Mo_MN1C_ads_-0.50V_bias_3_kpt_85,3
CO_Ni_MN1C_ads_0.00V_bias_3_kpt_15,3
H_Cu_MN1C_ads_-1.00V_bias_3_kpt_23,3
H_Fe_MN1C_ads_0.00V_bias_3_kpt_48,3
N2_Cu_MN1C_ads_-1.00V_bias_3_kpt_88,3
NH3_Pt_MN1C_ads_-0.50V_bias_3_kpt_4,3
N2H_Co_MN1C_ads_-0.50V_bias_3_kpt_56,3
CO2_Fe_MN1C_ads_-1.00V_bias_3_kpt_63,3
CO2_Mo_MN1C_ads_0.00V_bias_3_kpt_54,3
H_Ni_MN1C_ads_-0.50V_bias_3_kpt_27,3
N2_Co_MN1C_ads_-0.50V_bias_3_kpt_63,3
H_Co_MN1C_ads_-0.50V_bias_3_kpt_53,3
NH3_Cu_MN1C_ads_-1.00V_bias_3_kpt_66,3
NH3_Ni_MN1C_ads_0.00V_bias_3_kpt_1,3
N2H_Fe_MN1C_ads_-0.50V_bias_3_kpt_11,3
H_Pt_MN1C_ads_-0.50V_bias_3_kpt_13,3
N2H_Co_MN1C_ads_0.00V_bias_3_kpt_39,3
COOH_Pt_MN1C_ads_-0.50V_bias_3_kpt_70,3
CO2_Mo_MN1C_ads_-0.50V_bias_3_kpt_79,3
COOH_Fe_MN1C_ads_-0.50V_bias_3_kpt_25,3
N2H_Cu_MN1C_ads_-1.00V_bias_3_kpt_40,3
CO2_Ni_MN1C_ads_-1.00V_bias_3_kpt_65,3
CO2_Co_MN1C_ads_0.00V_bias_3_kpt_79,3
H_Ni_MN1C_ads_-1.00V_bias_3_kpt_63,3
N2_Pt_MN1C_ads_-0.50V_bias_3_kpt_70,3
H_Co_MN1C_ads_-0.50V_bias_3_kpt_61,3
CO_Co_MN1C_ads_-1.00V_bias_3_kpt_67,3
NH3_Pt_MN1C_ads_-0.50V_bias_3_kpt_1,3
N2_Cu_MN1C_ads_-1.00V_bias_3_kpt_81,3
COOH_Co_MN1C_ads_-0.50V_bias_3_kpt_40,3
CO2_Co_MN1C_ads_-0.50V_bias_3_kpt_33,3
COOH_Ni_MN1C_ads_0.00V_bias_3_kpt_83,3
H_Pt_MN1C_ads_-0.50V_bias_3_kpt_25,3
CO_Mo_MN1C_ads_-1.00V_bias_3_kpt_17,3
NH3_Pt_MN1C_ads_0.00V_bias_3_kpt_15,3
H_Co_MN1C_ads_-0.50V_bias_3_kpt_79,3
CO2_Mo_MN1C_ads_-0.50V_bias_3_kpt_32,3
CO_Fe_MN1C_ads_-1.00V_bias_3_kpt_48,3
CO_Ni_MN1C_ads_-1.00V_bias_3_kpt_68,3
N2H_Co_MN1C_ads_-1.00V_bias_3_kpt_46,3
CO_Ni_MN1C_ads_0.00V_bias_3_kpt_13,3
NH3_Cu_MN1C_ads_-0.50V_bias_3_kpt_70,3
NH3_Co_MN1C_ads_-0.50V_bias_3_kpt_44,3
COOH_Cu_MN1C_ads_0.00V_bias_3_kpt_7,3
CO_Mo_MN1C_ads_0.00V_bias_3_kpt_47,3
COOH_Fe_MN1C_ads_0.00V_bias_3_kpt_90,3
COOH_Co_MN1C_ads_-0.50V_bias_3_kpt_70,3
COOH_Fe_MN1C_ads_0.00V_bias_3_kpt_43,3
N2H_Co_MN1C_ads_0.00V_bias_3_kpt_27,3
N2H_Pt_MN1C_ads_0.00V_bias_3_kpt_67,3
CO2_Fe_MN1C_ads_-1.00V_bias_3_kpt_10,3
H_Fe_MN1C_ads_0.00V_bias_3_kpt_76,3
H_Mo_MN1C_ads_-0.50V_bias_3_kpt_14,3
N2H_Pt_MN1C_ads_-0.50V_bias_3_kpt_33,3
H_Pt_MN1C_ads_0.00V_bias_3_kpt_64,3
COOH_Cu_MN1C_ads_-0.50V_bias_3_kpt_59,3
H_Fe_MN1C_ads_0.00V_bias_3_kpt_67,3
H_Ni_MN1C_ads_-0.50V_bias_3_kpt_52,3
CO2_Pt_MN1C_ads_0.00V_bias_3_kpt_10,3
COOH_Pt_MN1C_ads_-1.00V_bias_3_kpt_42,3
CO_Co_MN1C_ads_0.00V_bias_3_kpt_28,3
N2H_Pt_MN1C_ads_0.00V_bias_3_kpt_6,3
NH3_Ni_MN1C_ads_-0.50V_bias_3_kpt_89,3
N2_Mo_MN1C_ads_0.00V_bias_3_kpt_55,3
N2_Mo_MN1C_ads_0.00V_bias_3_kpt_67,3
N2H_Cu_MN1C_ads_0.00V_bias_3_kpt_27,3
CO_Fe_MN1C_ads_0.00V_bias_3_kpt_34,3
COOH_Mo_MN1C_ads_0.00V_bias_3_kpt_29,3
COOH_Ni_MN1C_ads_-1.00V_bias_3_kpt_52,3
H_Co_MN1C_ads_-1.00V_bias_3_kpt_17,3
COOH_Co_MN1C_ads_-1.00V_bias_3_kpt_29,3
CO2_Cu_MN1C_ads_0.00V_bias_3_kpt_75,3
NH3_Co_MN1C_ads_-0.50V_bias_3_kpt_0,3
CO2_Fe_MN1C_ads_-0.50V_bias_3_kpt_27,3
N2H_Fe_MN1C_ads_-0.50V_bias_3_kpt_37,3
NH3_Mo_MN1C_ads_-1.00V_bias_3_kpt_10,3
COOH_Mo_MN1C_ads_0.00V_bias_3_kpt_72,3
N2_Fe_MN1C_ads_-1.00V_bias_3_kpt_44,3
N2_Mo_MN1C_ads_0.00V_bias_3_kpt_83,3
NH3_Co_MN1C_ads_0.00V_bias_3_kpt_61,3
N2H_Ni_MN1C_ads_-1.00V_bias_3_kpt_74,3
COOH_Cu_MN1C_ads_-1.00V_bias_3_kpt_54,3
COOH_Ni_MN1C_ads_-1.00V_bias_3_kpt_9,3
CO_Ni_MN1C_ads_-0.50V_bias_3_kpt_57,3
N2H_Mo_MN1C_ads_-0.50V_bias_3_kpt_7,3
NH3_Co_MN1C_ads_0.00V_bias_3_kpt_52,3
CO2_Pt_MN1C_ads_-0.50V_bias_3_kpt_56,3
H_Fe_MN1C_ads_-0.50V_bias_3_kpt_83,3
NH3_Fe_MN1C_ads_-0.50V_bias_3_kpt_29,3
CO2_Cu_MN1C_ads_-0.50V_bias_3_kpt_53,3
CO2_Co_MN1C_ads_-0.50V_bias_3_kpt_25,3
CO_Ni_MN1C_ads_-0.50V_bias_3_kpt_41,3
CO2_Fe_MN1C_ads_-0.50V_bias_3_kpt_73,3
NH3_Pt_MN1C_ads_-0.50V_bias_3_kpt_71,3
NH3_Pt_MN1C_ads_-0.50V_bias_3_kpt_81,3
H_Cu_MN1C_ads_-1.00V_bias_3_kpt_52,3
N2H_Mo_MN1C_ads_-1.00V_bias_3_kpt_51,3
H_Mo_MN1C_ads_-0.50V_bias_3_kpt_36,3
NH3_Cu_MN1C_ads_-0.50V_bias_3_kpt_3,3
N2_Ni_MN1C_ads_-1.00V_bias_3_kpt_11,3
H_Cu_MN1C_ads_0.00V_bias_3_kpt_23,3
NH3_Co_MN1C_ads_-0.50V_bias_3_kpt_31,3
H_Co_MN1C_ads_-1.00V_bias_3_kpt_66,3
N2_Pt_MN1C_ads_-0.50V_bias_3_kpt_60,3
H_Ni_MN1C_ads_0.00V_bias_3_kpt_16,3
NH3_Cu_MN1C_ads_-0.50V_bias_3_kpt_43,3
NH3_Co_MN1C_ads_-1.00V_bias_3_kpt_64,3
N2_Ni_MN1C_ads_-1.00V_bias_3_kpt_42,3
N2H_Fe_MN1C_ads_-1.00V_bias_3_kpt_43,3
H_Pt_MN1C_ads_0.00V_bias_3_kpt_19,3
NH3_Cu_MN1C_ads_0.00V_bias_3_kpt_30,3
NH3_Cu_MN1C_ads_-1.00V_bias_3_kpt_68,3
NH3_Ni_MN1C_ads_0.00V_bias_3_kpt_10,3
CO2_Fe_MN1C_ads_-1.00V_bias_3_kpt_49,3
COOH_Fe_MN1C_ads_-0.50V_bias_3_kpt_15,3
N2H_Pt_MN1C_ads_0.00V_bias_3_kpt_50,3
CO_Co_MN1C_ads_-0.50V_bias_3_kpt_30,3
CO_Cu_MN1C_ads_0.00V_bias_3_kpt_29,3
N2_Pt_MN1C_ads_-0.50V_bias_3_kpt_18,3
NH3_Pt_MN1C_ads_0.00V_bias_3_kpt_78,3
COOH_Ni_MN1C_ads_0.00V_bias_3_kpt_55,3
H_Co_MN1C_ads_-0.50V_bias_3_kpt_68,3
COOH_Co_MN1C_ads_-0.50V_bias_3_kpt_32,3
NH3_Pt_MN1C_ads_-1.00V_bias_3_kpt_72,3
N2_Pt_MN1C_ads_0.00V_bias_3_kpt_50,3
NH3_Ni_MN1C_ads_0.00V_bias_3_kpt_16,3
COOH_Cu_MN1C_ads_0.00V_bias_3_kpt_85,3
CO2_Co_MN1C_ads_-0.50V_bias_3_kpt_38,3
COOH_Ni_MN1C_ads_-1.00V_bias_3_kpt_62,3
CO2_Fe_MN1C_ads_-1.00V_bias_3_kpt_60,3
NH3_Pt_MN1C_ads_0.00V_bias_3_kpt_27,3
CO_Fe_MN1C_ads_0.00V_bias_3_kpt_29,3
NH3_Mo_MN1C_ads_0.00V_bias_3_kpt_74,3
COOH_Pt_MN1C_ads_-1.00V_bias_3_kpt_69,3
NH3_Fe_MN1C_ads_0.00V_bias_3_kpt_35,3
NH3_Co_MN1C_ads_-1.00V_bias_3_kpt_20,3
N2_Mo_MN1C_ads_-1.00V_bias_3_kpt_34,3
NH3_Ni_MN1C_ads_-0.50V_bias_3_kpt_47,3
CO_Cu_MN1C_ads_-0.50V_bias_3_kpt_50,3
COOH_Pt_MN1C_ads_-1.00V_bias_3_kpt_35,3
N2H_Pt_MN1C_ads_0.00V_bias_3_kpt_3,3
NH3_Co_MN1C_ads_-0.50V_bias_3_kpt_75,3
CO2_Co_MN1C_ads_0.00V_bias_3_kpt_55,3
N2H_Pt_MN1C_ads_-0.50V_bias_3_kpt_79,3
COOH_Ni_MN1C_ads_-1.00V_bias_3_kpt_55,3
H_Cu_MN1C_ads_0.00V_bias_3_kpt_42,3
CO_Co_MN1C_ads_0.00V_bias_3_kpt_89,3
NH3_Co_MN1C_ads_0.00V_bias_3_kpt_51,3
CO_Ni_MN1C_ads_-1.00V_bias_3_kpt_64,3
